82ynFHrgPuk	20220320	14627	#IUIC | SABBATH EVENING CLASS: Shepherding The Flock While In Babylon	32807
Gzrbx709S2Y	20220410	10908	#IUIC | SABBATH EVENING CLASS: A Harem Of Lies And Leaven	36965
6JhV-2cO0L8	20220409	9941	#IUIC | SABBATH AFTERNOON CLASS: True Religion, Pure Repentance	18362
mwl-eiS7iO8	20220409	10000	#IUIC | SABBATH NOON CLASS: Behold Thyself In The Mirror	21100
Qt5_HRcy08Y	20220409	8239	#IUIC | SABBATH MORNING CLASS: When The Harvest Is Ripe	14757
rPz1TPsHiio	20220409	8943	#IUIC | FIXX YA FACE FRIDAYS: HATERS BALL	24438
LHNza2ngfBM	20220408	7728	#IUIC | PASSOVER CLOSING CLASS:  Manifest Destiny Rise of the Planet of the Saints	21743
-ADG9v5nB-c	20220403	7707	#IUIC | OHH RADIO SHOW- TIMES OF THE GENTILES GREECE: RISE OF ROME(GREECE RECAP)	7050
BlZhh2yVl_E	20220403	7665	#IUIC | PATIENT SAINTS RADIO: April 3rd, 2022	19665
5CItJVBo39o	20220403	12797	#IUIC | PASSOVER SABBATH CLASS: IDOLS AND FIRE	47563
cZUfA8n1ZRw	20220402	3910	#IUIC | PASSOVER SABBATH CLASS: QUESTION AND ANSWER	13377
EmvUwWVwx0Q	20220402	4601	#IUIC | Passover 2022	10552
TuZF66vex1M	20220401	5154	#IUIC | Passover 2022 Fashion Show	30313
vGdytlMR-w8	20220328	7313	IUIC || WISDOM CRIETH OUT RADIO SHOW 3-27-2022	7404
trxlr3EBggY	20220327	17582	#IUIC | SABBATH EVENING CLASS: Vision, Faith, And Deliverance	33475
qyQ9jqY4Nyk	20220326	5120	#IUIC | SABBATH AFTERNOON CLASS: Entitlement Is A White Folk Spirit	12725
JfYP41Sj3KI	20220326	2899	#IUIC | SABBATH AFTERNOON CLASS: Entitlement Is A White Folk Spirit	11187
LlPecnliZjE	20220326	9463	#IUIC | SABBATH NOON CLASS: THE 4TH TURNING	19967
QBWGVg_JtXc	20220326	4399	#IUIC | THE TRUE ESSENCE OF PASSOVER	17927
4d6Gdf9ZCaE	20220326	4435	#IUIC | THE TRUE ESSENCE OF PASSOVER	14423
VVFW5xnL6t8	20220323	6631	#IUIC | Tuesday Night Redemption: God Refuses To Take Your Bribe	5518
QcOi5iimI3w	20220319	8495	#IUIC | SABBATH AFTERNOON CLASS: Deprogramming Mis-Education Series: Tithing	22738
48pQprpa818	20220319	9007	#IUIC | SABBATH NOON CLASS: The Great Awakening	25811
TTJluZkkx0E	20220319	7747	#IUIC | SABBATH MORNING CLASS: Don’t Rush It, Take Your Time	13363
K1JA7-nFMac	20220314	6814	#IUIC | WISDOM CRIETH OUT RADIO SHOW 3/13/2022	9309
wlLPYaSvKrw	20220313	15975	#IUIC | SABBATH EVENING CLASS: The War to End All Wars 2	59824
K1j8BXLQF6M	20220312	10030	#IUIC | SABBATH AFTERNOON CLASS: Finish What You Started	20680
kmSrv63jF8U	20220312	131	#IUIC | SABBATH NOON CLASS: Never Trust Thine Enemies	2163
L_AyBbPwYG8	20220312	8255	#IUIC | SABBATH NOON CLASS: Never Trust Thine Enemies	17865
bkhHGPe9QkA	20220312	8366	#IUIC​ | SABBATH MORNING CLASS: Final Frontier to Perfection	13091
qFk2HwqQvPc	20220306	14184	#IUIC | SABBATH EVENING CLASS: Mouth Almighty, Tongue Everlasting	46370
QOtY1ocouzQ	20220305	7715	#IUIC | SABBATH AFTERNOON CLASS: WAR IN HEAVEN	19364
NSWBrjwHA1c	20220305	9230	#IUIC | SABBATH NOON CLASS: The Sins of our Fathers	16102
wH8jTB2xnk4	20220305	7982	#IUIC | SABBATH MORNING CLASS: The Black Woman: Esau's C.O.	16098
Q-sz0D0-I9A	20220305	6371	#IUIC | Fixx Ya Face Fridays!: Silly Villain Tricks are for Sinners!	15216
zY9Ut4gxS_k	20220303	7152	#IUIC | Strengthening Israel	11425
FOTDxan67O4	20220302	6479	#IUIC | Feast of Purim 2022	16751
yg39zzX7tSY	20220301	6329	#IUIC | Nicanor 2022	16392
24ed6LB7114	20220226	9445	#IUIC | SABBATH AFTERNOON CLASS: Kingdom Against Kingdom	20967
jpXgf3y1F4U	20220226	10722	#IUIC | SABBATH NOON CLASS: THY SALVATION DRAWETH NEAR	19331
Ucn19QPMfK8	20220226	8631	#IUIC | SABBATH MORNING CLASS: CLUBHOUSE CHRONICLES: THE FALSE TEACHERS OF OLD	14737
bRdjLOC2fqE	20220219	5647	#IUIC | Fixx Ya Face!: Your Husband Is a Part of Your Salvation	12011
N4eM-gt-OYM	20220213	8453	#IUIC | Patient Saints Radio: Feb. 13, 2022	13324
L3wxfqoFmXg	20220110	2174	#IUIC | WEDDING FEAST - HO Officer Ephraim	12488
jitAvDiami0	20220109	8342	#IUIC | OUR HIDDEN HISTORY RADIO SHOW - TIMES OF THE GENTILES: GREECE CHAPTER 20	13031
r7Sowi-VTTU	20220109	10316	#IUIC | PATIENT SAINTS RADIO: January 9, 2022	9383
Gf402GhfLXM	20220108	8172	#IUIC | SABBATH AFTERNOON CLASS: From Nothing to Greatness	17858
6Zr0mBGRnyU	20220108	9903	#IUIC | SABBATH NOON CLASS: Patient	21390
B1YBrsQUYRY	20220108	7442	#IUIC | SABBATH MORNING CLASS: You Have A Purpose	13237
vsavB0ooGxw	20220108	13667	#IUIC | Don't Look Up! Movie Review	22352
ae2UGt_ByqA	20220102	7396	#IUIC | OUR HIDDEN HISTORY RADIO SHOW- TIMES OF THE GENTILES: GREECE CHAPTER 19	8361
JNoEbUT0Sjo	20220102	13814	#IUIC | SABBATH EVENING CLASS: WHAT WAS AROUND COMES AROUND	54552
_8p7oQU0Nnc	20220101	6717	#IUIC | SABBATH AFTERNOON CLASS: The Manifestation of The Spirit	17624
esNChTNoWlA	20220101	8083	#IUIC | SABBATH NOON CLASS: Build Your Children Before It's Too Late (Part: 2)	15922
sPOPxTjB1BU	20220101	7435	#IUIC SABBATH MORNING CLASS: 2021 - New Year, Same Oppression	14314
1Tpf1GeDBVo	20211225	7324	#IUIC | SABBATH AFTERNOON CLASS: All The Stars Align	16196
HsmU9o_Pmxw	20211225	7733	#IUIC | SABBATH NOON CLASS: Build Your Children Before It's Too Late	19421
kXna_qJ5fE8	20211225	7777	#IUIC | SABBATH MORNING CLASS: Christmas Is A Lie	17350
16uZYlAJoPE	20211225	10013	#IUIC | Christmas Is Fun! So Why Is It Bad?	7583
WZnN5Deukmo	20211221	4381	#IUIC | CLOSING OF THE FEAST OF DEDICATION	13398
6TGuSnN8JTM	20211219	7436	#IUIC | OUR HIDDEN HISTORY RADIO SHOW - TIMES OF THE GENTILES: GREECE CHAPTER 19	11158
kkNmIhCrkt8	20211219	9783	#IUIC | PATIENT SAINTS RADIO: DECEMBER 19, 2021	8851
E9GAJDyFz1Q	20211219	14273	#IUIC | Sabbath Evening Class: Risen From The Ashes	34151
LRoItw7WIWc	20211218	7793	#IUIC | Sabbath Afternoon Class : Forget Your Past Sorrow	15693
2nvyFC5SBfY	20211218	7125	#IUIC | Sabbath Morning Class: A Shadow of Your Former Self	10927
sXf0ImoM5_c	20211218	16582	#IUIC | Do Not Throw Away Your Inheritance	4148
Pr8ufO8-7uk	20211214	5202	#IUIC | FEAST OF DEDICATION 2021	29126
HyOW19liwrA	20211212	6958	#IUIC | RAVENING WOLVES RADIO SHOW: Episode 36 (RERUN)	2777
Oc2a_RuMWVg	20211212	8997	#IUIC | PATIENT SAINTS RADIO : DECEMBER 12, 2021	5688
tpw6gJfB8xw	20211212	5819	#IUIC | SABBATH EVENING CLASS: J.E.W.S	23733
rT-BuYe6eQU	20211211	7162	#IUIC | SABBATH AFTERNOON CLASS: Play Your Role! Is It Good Or Evil?	9792
oWwFvnh3r-8	20211211	8982	#IUIC | SABBATH NOON CLASS: THE WORK HUSBAND	15277
sQNbpq3igEA	20211211	1928	#IUIC | SABBATH MORNING CLASS: THE SPIRIT OF CORRECTION	6977
PVfq5foMmi0	20211211	15712	#IUIC | Dealing With Unbelievers During The Holidays	6058
XEbcD-rBdzQ	20211211	4792	#IUIC | Fixx Ya Face Fridays!: Punk Prophets and The Campfire Christians	8128
M75_W5NMEgg	20211206	9	#IUIC | RAVENING WOLVES SHOW: Episode 37	1431
M1Xz5U0w86s	20211205	9169	#IUIC | RAVENING WOLVES SHOW: Episode 37	4548
VnqW2qoZpzg	20211205	8414	#IUIC | OUR HIDDEN HISTORY RADIO SHOW - TIMES OF THE GENTILES: GREECE CHAPTER 17	9859
7uzxheZ6_GQ	20211205	9167	#IUIC | PATIENT SAINTS RADIO: December 5, 2021	7482
Uh8km4EfDIk	20211205	10512	#IUIC | SABBATH EVENING CLASS: Greed, When Is It Enough?	24558
UHIRh9bC-NY	20211204	7054	#IUIC | SABBATH AFTERNOON CLASS: The Branches Be Broken Off	12383
DiCCW-jJQm0	20211204	10408	#IUIC | SABBATH NOON CLASS: Hirelings - Fake Leaders	16538
_BiQAHG6SuE	20211204	7535	#IUIC | SABBATH MORNING CLASS: Prayer	12410
929lYSqWmPs	20211204	17188	#IUIC | Beware Of The Violence In The Land	11796
Rh1nOTO2HVw	20211128	7050	#IUIC | RAVENING WOLVES SHOW: Episode 36	5786
L2DncvU1ba4	20211128	9229	#IUIC | Patient Saints Radio: November 28, 2021	8127
xCQ5zh4_NDg	20211127	6867	#IUIC | Sabbath Afternoon Class: Am I In A Cult?	15351
QlT2iF4gWuc	20211127	8999	#IUIC | Sabbath Noon Class: Preparing For New Exodus	19505
gL4f-iZnF6Y	20211127	7480	#IUIC | Sabbath Morning Class: Deadliest Catch	12535
HTSfwzyy5SQ	20211127	16563	#IUIC | God Is Not Pleased In The Holiday Season!	8134
pirhBzOxBAo	20211121	7998	#IUIC​ |   OUR HIDDEN HISTORY RADIO SHOW -RISE OF THE GENTILES: PERSIAN AND MEDES CHAPTER 15	9014
q716SB5vops	20211121	7893	#IUIC​ |  PATIENT SAINTS RADIO | NOVEMBER 21, 2021	9930
KvvceUDQHs8	20211121	15996	#IUIC​ | SABBATH EVENING CLASS: Revelation 13 - The Feet Of A Bear	64913
B-YtKvQ-skg	20211120	8930	#IUIC​ | SABBATH AFTERNOON CLASS | Why We Must Die	24804
bKVlw3KPWYU	20211120	3902	#IUIC​ | SABBATH NOON CLASS | Designed For War	10844
3r9-gc_m8oM	20211120	4478	#IUIC​ | SABBATH NOON CLASS | Designed For War	14819
D5QrOokQJv0	20211120	5854	#IUIC​ | ACCOUNTABILITY OF ONE SELF	9725
oMjeHAfjxl4	20211120	7093	#IUIC​ | New Moon: Christ's Baptism, The Fire	17918
Hb1HmSsfGp4	20211114	12220	#IUIC | SABBATH EVENING CLASS: Pain, Perseverance and Paradise	30087
V0q3R7ERY_M	20211113	6806	#IUIC | SABBATH AFTERNOON CLASS: The Medicine of Zion	13564
gp9q99PSU48	20211113	8470	#IUIC | SABBATH NOON CLASS: Sustaining A Healthy Marriage	37125
Kl5rt8oRTIA	20211113	7811	#IUIC | Sabbath Morning Class: The Haters of God's People	18700
X56Pfsc2iYc	20211113	15828	#IUIC | Do Not Follow The Sins Of Your Parents!	5876
jIMNizGLeUs	20211108	9806	#IUIC | RAVENING WOLVES SHOW: Episode 34 (ReRun)	4688
zTGCe6yb6-I	20211107	8169	#IUIC |  OUR HIDDEN HISTORY RADIO SHOW -RISE OF THE GENTILES: PERSIAN AND MEDES CHAPTER 14	9753
i66xeGkhQx0	20211107	2617	#IUIC | PATIENT SAINTS RADIO | NOVEMBER 7, 2021	6941
8C6lVTjpCv8	20211107	12088	#IUIC | SABBATH EVENING CLASS: Marriages In Babylon Generational Curse	36115
xOh7WE4ysjc	20211106	8584	#IUIC | SABBATH AFTERNOON CLASS: Godly Sorrow	14832
Tdkka7NA2L8	20211106	9214	#IUIC | SABBATH NOON CLASS: Back To The Basics	16067
h9uoacNMmVM	20211106	10130	#IUIC | Don't Be A Hypocrite!	4412
drKiy1T8CnI	20211106	6877	#IUIC | Don't Be A Hypocrite!	4484
i9MXyC4vRw0	20211106	4531	#IUIC | HammerTime:  Pastors…The Ones That Scatter & The Ones That UNIFY!	6819
8rxcEv2_5CE	20211106	7614	THE BIBLE: BOOK OF OUR FATHERS | The City Of Israel In Restoration (Part 5)	11055
5XyA_BzLJ0c	20211031	8496	#IUIC | RAVENING WOLVES SHOW: Episode 35	5868
wHegLp5Vtcw	20211031	1561	#IUIC | RAVENING WOLVES SHOW: Episode 35	1157
t1wDAN8SLtM	20211031	8677	#IUIC | OUR HIDDEN HISTORY RADIO SHOW - TIME OF THE GENTILES: PERSIAN AND MEDES CHAPTER 13	7716
Dvxeg7rk5e8	20211031	9258	#IUIC | PATIENT SAINTS RADIO | OCTOBER 31, 2021	8636
ibwO_pv2tUE	20211031	15060	#IUIC | SABBATH EVENING CLASS: The War To End All Wars	86869
vdGxJt-MeiU	20211030	10610	#IUIC | SABBATH AFTERNOON CLASS | WITCHCRAFT SPIRITUAL WICKEDNESS IN HIGH PLACES	13184
JVKU9dWWv2k	20211030	9219	#IUIC | SABBATH NOON CLASS | THE SEVEN CHURCHES	15195
adksZgqh_Eg	20211030	7546	#IUIC | SABBATH MORNING CLASS: The Epistle To The Ephesians	12055
ffO6ukChsa4	20211030	7338	THE BIBLE: THE BOOK OF OUR FATHERS | The City Of Israel In Restoration (Part 4)	10436
SJ1Z34DxwBI	20211024	8773	#IUIC | OUR HIDDEN HISTORY RADIO SHOW-TIME OF THE GENTILES: PERSIAN AND MEDES CHAPTER 12	5966
L3KAExdOpoI	20211024	8780	#IUIC | PATIENT SAINTS RADIO | OCTOBER 24, 2021	9108
h8lkknLPDDc	20211023	9802	IUIC | SABBATH NOON CLASS: Don't You Worry Israel	11277
Edm16MLbvxs	20211023	7617	IUIC | Sabbath Morning Class: Life Reflections	11136
gRjLcZfWNOY	20211023	14577	IUIC | Does God Want Every Group To Come Together?	8653
OjoX4qiUphE	20211023	7710	IUIC |Fixx Ya Face Fridays!: Donkey of the Day!	18722
nRsULsvxyI4	20211023	7416	THE BIBLE: BOOK OF OUR FATHERS | The City Of Israel (Part 3)	10138
TFkMD4hFN6c	20211021	4904	#IUIC | NEW MOON	12402
DP2gTZCIJUw	20211017	9676	#IUIC | RAVENING WOLVES SHOW: Episode 34	3101
Zhkyv-qkRMo	20211017	6	#IUIC | OUR HIDDEN HISTORY RADIO SHOW-TIME OF THE GENTILES: PERSIAN AND MEDES CHAPTER 11	803
d2uB21qU3Gg	20211017	8979	#IUIC | PATIENT SAINTS RADIO | OCTOBER 17, 2021	8714
QdHYQ1WEVnw	20211017	6913	#IUIC | SABBATH EVENING CLASS: Bitter Negro Blues Part 2	15782
cWeTIESNl8w	20211016	4969	#IUIC | SABBATH EVENING CLASS: Bitter Negro Blues Part 1	18549
nIWyPk0NkFg	20211016	9972	#IUIC | SABBATH NOON CLASS | DON'T TRIM YOUR WAYS	15745
dAO1l3x1ri8	20211016	11801	#IUIC | Actor Brandon T. Jackson Says: "I'm Rich!" "Bishop Nathanyel Needs To Come See Me"	31249
t5mz97FTVXI	20211016	6477	#IUIC | FIXX YA FACE FRIDAYS LIVE!	16407
tFPXunHRPRM	20211016	5494	#IUIC | HAMMERTIME | APPLYING THE FIRST COMMANDMENT	8939
Bw9k1A2joxM	20211016	7449	THE BIBLE: THE BOOK OF OUR FATEHRS | The City of Israel in Restoration (Part 2)	10627
ad9vJdWw_D8	20211010	4061	#IUIC | SABBATH EVENING CLASS	14761
iDmvlCjr8yE	20211009	20	#IUIC | SABBATH EVENING CLASS	2739
IPGNV50P62U	20211009	2951	#IUIC | SABBATH EVENING CLASS	13938
MhIWndXh8nw	20211009	2084	#IUIC | SABBATH EVENING CLASS	16039
0tJxabLPfTQ	20211009	9801	#IUIC | SABBATH NOON CLASS: Window Shopper Israelites	15470
anZj4-YP_hk	20211009	7137	#IUIC | In The Wilderness Edition Q&A	10106
1z4Xa_qbF7E	20211009	18	#IUIC | In The Wilderness Edition Q&A	1296
JZsVOYWxH70	20211009	2422	#IUIC | THE BIBLE: BOOK OF OUR FATHERS: OUR NATIONAL ACTIVISM	6540
Jd9Otr6m-S8	20211005	414	#IUIC | Feast of Tabernacles Opening	12427
6BuAfwAaz7A	20211003	12128	#IUIC |  PATIENT SAINTS RADIO | OCTOBER 3, 2021	9681
P0xGAm-cjGE	20211003	12333	#IUIC |  SABBATH EVENING CLASS: Sacrifices Of God In The Fourth Kingdom	33078
8iRJx5th5ww	20211002	610	#IUIC |  SABBATH EVENING CLASS: Sacrifices Of God In The Fourth Kingdom	8785
WJwndHbwcLI	20211002	6841	#IUIC | Sabbath Afternoon Class: Malice & Bitterness Has Become Your God	23263
0xJr4x_rGW8	20211002	10552	#IUIC | NOON SABBATH CLASS |  THE APOSTLE PAUL PART 2	14314
JOfl7Faz9ks	20211002	7332	#IUIC | THE BIBLE: BOOK OF OUR FATHERS:  FAMILY DISFUNCTION: HOW TO FIX IT	9353
lMnOP6IRhhw	20210930	4925	IUIC | Day of Atonement: Our Propitiation	46082
1Fhwv2ZsFSo	20210926	14826	#IUIC | SABBATH EVENING CLASS: The Last Seven Plagues Of God	50022
itWVpokSkDo	20210925	8565	#IUIC | SABBATH AFTERNOON CLASS: Thy Servant The Prophet	14478
PRKwUd_5Kp8	20210925	9233	#IUIC | SABBATH NOON CLASS: Stop thinking, Apply God's Laws Pt2	13021
Zh-M8DCLGEA	20210925	5499	#IUIC | SABBATH MORNING CLASS: The Fear That Keeps You Fighting	2527
ZsAHckJTTYQ	20210925	254	#IUIC | SABBATH MORNING CLASS: The Fear That Keeps You Fighting	3760
aPTLeo0ElWA	20210925	5080	#IUIC​ | Hammertime: Stop Thinking, Apply God's Laws	8900
XGXxIIZRaHI	20210921	4960	#IUIC | NEW MOON CLASS: Memorial Blowing of Trumpets with Bishop Kani	20026
OhP4mngUy18	20210919	14783	#IUIC​ | SABBATH EVENING CLASS: SECRETS IN THE LORD'S PRAYER	70509
dI7aoE4yPHc	20210918	8445	#IUIC​ | 3PM CLASS: FALL IN LOVE AND LIVE FOREVER	13058
0LTGN0EYVfY	20210918	8904	#IUIC​ | SABBATH NOON CLASS: UPLIFT YOUR MIND	14274
aLb7bJR1sHs	20210912	10824	#IUIC | Sabbath Evening Class: Trust The Process. The Guide on How to Obtain Eternal Life	31337
wuJChU3cuEY	20210911	76	#IUIC | Sabbath Afternoon Class: Trust The Process. The Guide on How to Obtain Eternal Life	3060
vQlHomCjcs4	20210911	7068	#IUIC | Sabbath Afteroon Class: The Affliction Of The Righteous	13748
_tHp-JztCyw	20210911	8331	#IUIC | Sabbath Noon Class: We Are The Builders	12238
7-i6NB4vA1o	20210911	7396	#IUIC​ | THE BIBLE: BOOK OF OUR FATHERS | Marriage By Righteous Counsel	14177
jyEJJtmLoBs	20210905	12446	#IUIC​ | SABBATH EVENING CLASS: COVETOUSNESS: YOUR WANTS VS YOUR NEEDS	42933
5cbiUapLqWo	20210904	6856	#IUIC​ | SABBATH AFTERNOON CLASS: GOD VISITING THE EARTH	15231
DR1VFckRviU	20210904	8256	#IUIC​ | SABBATH NOON CLASS: The Apostle Paul	17906
HNVZg01QF-g	20210904	7605	#IUIC​ | SABBATH MORNING CLASS: Warning Signs of Depression	14022
YUcWoDc5n84	20210925	88	#IUIC | SABBATH AFTERNOON CLASS: Thy Servant The Prophet	1280
Pjj2gbqhQ5I	20210904	12423	#IUIC​ | God Is Making Sure We Feel It!	15484
oVCl3yfi3rA	20210529	7099	THE BIBLE : THE BOOK OF OUR FATHERS | And Because Iniquity Shall Abound, The Love Of Many Shall W...	17361
um6pIqVQQ2c	20210527	5698	#IUIC | New Moon: May 26, 2021	17987
Ua_NSOusBds	20210524	8303	#IUIC | RAVENING WOLVES SHOW: Episode 26 - Fire Booth - Sons Of Thunder	8861
AeohhEOAjZY	20210523	9489	OUR HIDDEN HISTORY RADIO SHOW | THE SPANISH INQUISITION  CHAPTER 32	13842
9miZl9dLKuA	20210522	5476	#IUIC | Pride Why People Stumble at The Word of God	24684
MhdQC5UX4QY	20210522	1350	#IUIC | The Israelites Are Back In Egypt	6268
c-E3hvIwWuU	20210522	2902	#IUIC | The Israelites Are Back In Egypt	8482
DMx3J6IMQfA	20210522	3761	#IUIC | The Israelites Are Back In Egypt	9792
tSKFrLF8ofw	20210522	9822	#IUIC | The Harvest Truly Is Plenteous, But The Laborers Are Few.	10220
-6EA6jNHuhA	20210522	4665	#IUIC | There Will Be No Peace! God Wants War!!!	5860
HABi5C6Pzu4	20210522	9381	#IUIC | There Will Be No Peace! God Wants War!!!	12808
aExZDFXI4n8	20210522	5556	#IUIC | Fixx Ya Face Fridays: The Fall of The Black Family	10211
cQI7mFVKA8M	20210522	7495	THE BIBLE : THE BOOK OF OUR FATHERS | Traumatizing Knees Of Pressure!! Leviticus 26 (Part 4)	11859
V_Qm9Qb80gI	20210521	6644	#IUIC | Day Of Simon	20824
roKhMc5iwWk	20210519	86	#IUIC | Day Of Simon	3674
TVk3hXAu7h0	20210517	12261	#IUIC |  RAVENING WOLVES SHOW: Episode 25 - The Land Ain't Yours! #Israel #Palestine	10991
6cQi5OXfc_g	20210516	7499	#IUIC |  Patient Saints: May 16, 2021	10893
NfrP0vzKLNM	2021-05-16	11901	#IUIC | EVENING CLASS: It's Spiritual: You Wouldn't Understand	105333
ilsQlR-42Ps	2021-05-15	5449	#IUIC | AFTERNOON CLASS: Forgiveness & Reconciliation	34120
_NDiyIVPbgQ	2021-05-15	10473	#IUIC | SABBATH NOON CLASS: Repatriation Of God's People	16608
mbqEWnbrQMs	2021-05-15	7838	#IUIC | SABBATH MORNING CLASS: If Thou Come to Serve the Lord	9092
wVXobQGFbH0	2021-05-15	5229	Fixx Ya Face Fridays!! From God’s Chosen, to Simps and Thots!	8721
lEp1wPLdPyo	2021-05-15	4606	Hammertime: The Work of One Sinner	6182
If8By24OG7g	2021-05-15	7487	THE BIBLE : THE BOOK OUR OF FATHERS | Traumatizing Knees Of Pressure !! (Part 3)	10351
VK2yAC2NtKY	2021-05-12	6579	#IUIC | ITSR: The Countenance of A Fatherless Son	7250
G3TfVqagYdk	2021-05-09	10655	#IUIC | RAVENING WOLVES SHOW: Episode 24 - Fire Booth - The South Got Something To Say (IUIC Tupelo)	11009
TzaFc6kKVYg	2021-05-09	9207	#IUIC | OUR HIDDEN HISTORY: The Spanish Inquisition Chapter 31 (Replay)	8833
0GcNu40hXSw	2021-05-08	7050	#IUIC | SABBATH AFTERNOON CLASS: Are You Worthy or Worthless: Ask Yourself?	19216
XdUL2Jn4SSE	2021-05-08	9608	#IUIC | SABBATH NOON CLASS: Which God Are You Serving?	17977
1OeV4hyE9RI	2021-05-08	144	#IUIC | SABBATH NOON CLASS: Which God Are You Serving?	2812
02zSqIIfGec	2021-05-08	14588	Do You Really Love God?	7784
K1SkZNBkc_k	2021-05-08	5446	#IUIC | Fixx Ya Face Fridays!! Envy thou NOT the Oppressor!	10839
9gXck63h2rE	2021-05-08	4217	#IUIC | HAMMER TIME: Affliction brings us closer	6310
37NBSWy3MVk	2021-05-08	7521	THE BIBLE : THE BOOK OF OUR FATHERS | Traumatizing Knees Of Pressure!! Leviticus 26	13578
vyIrm6G5S3A	2021-05-02	7821	#IUIC | RAVENING WOLVES RADIO: Episode 23 - FireBooth - The South Got Something To Say (Nashville)	9063
Bv-Uo0w1lgA	2021-05-02	9198	#IUIC | Our Hidden History: The Spanish Inquistion Chapter 31	11241
9OWwz0Klyn0	2021-05-01	7917	SABBATH MORNING CLASS: The Blockchain Priesthood	10903
1Wbb7199EY0	2021-05-01	4720	#IUIC || HAMMER TIME: "Who's On The Lord's Side"	7115
WKwGsI57VmI	2021-05-01	7403	THE BIBLE : THE BOOK OF OUR FATHERS | Traumatizing Knees Of Pressure!! Leviticus 26	11804
WMU4k8HBplc	2021-04-27	4136	#IUIC | New Moon Class: April 26, 2021	13278
qjuuDgaGtLU	2021-04-25	10921	#IUIC | RAVENING WOLVES SHOW: Episode 22 - Why Must We Pray For Our Enemies	7460
U8mF3xI3Ino	2021-04-25	10373	#IUIC | OUR HIDDEN HISTORY RADIO SHOW: REPLAY	11271
nzzU1_bFfNA	2021-04-25	9728	#IUIC | Patient Saints Radio: April 25, 2021	13487
ZOy6AlS0PVk	2021-04-25	11904	#IUIC | SABBATH EVENING CLASS: Like Father... Like Son	41159
vGhcjMSdqlU	2021-04-24	6499	#IUIC | SABBATH AFTERNOON CLASS: "The Enemies of Christ: Understanding The Breaking Of Bread"	22599
LGqsSz__IZM	2021-04-24	10651	#IUIC | SABBATH NOON CLASS: Evolving - Change & Growth	15864
CqSe99hZtnY	2021-04-24	8706	SABBATH MORNING CLASS: The Jew & The Greek	16376
SdnPrjJqA_o	2021-04-24	12920	Many Shall Depart From The Faith	6684
Tn3NUTI6yZQ	2021-04-21	6455	#IUIC: Other Nations Going back to captivity	6290
EYTDEGCJfoE	2021-04-18	10843	#IUIC: OUR HIDDEN HISTORY RADIO SHOW| CHAPTER 30 THE SPANISH INQUISITION	15333
6yu9YDh6o34	2021-04-18	9737	#IUIC: Patient Saint | April 18, 2021	2469
7wl9iOsaR_s	2021-04-18	12860	#IUIC: SABBATH EVENING CLASS | Deliverance From Egypt, Then and Now	93523
p0ny3e1giGU	2021-04-17	5724	#IUIC: SABBATH AFTERNOON CLASS | RESTORATION	5673
p8t6i61jGLo	2021-04-17	34	IUIC SABBATH NOON CLASS | THEM - A CURSED PEOPLE	2470
tmQTjPBYuq8	2020-08-22	8412	SABBATH MORNING CLASS: The Wondrous  Truthbix Cube	10832
Cdip6ODzxUE	2020-08-04	6747	NEW MOON CLASS | August 3, 2020	19265
SYktRbrIauo	2020-07-18	13953	SABBATH NOON CLASS: Should We Use Guns To Fight The Oppressor?	22213
I732eMbGd7o	2020-07-18	7969	SABBATH MORNING CLASS: Hate Speech, Anti-Semitism and Homophobia	13417
7WoPW9uZr4E	2020-07-18	5002	Hammertime: Sin Enter Into Our World	10809
KhsIkpiBwtI	2020-07-18	2678	THE BIBLE: BOOK OF OUR FATHERS: “THE REVELATION OF THE WICKED”	14200
j8pDXi34UFE	2020-07-17	4910	THE BIBLE: BOOK OF OUR FATHERS: “THE REVELATION OF THE WICKED”	14692
3Q6Wtf-2gSA	2020-07-12	10654	Patient Saints Radio | July 12, 2020	17877
Nv9KDB3XNhM	2020-07-11	8010	SABBATH NOON CLASS: Grace Is Treasured	12141
EsQ2j-UJXNU	2020-07-11	8689	SABBATH MORNING CLASS: Apollos Creed	11165
FCA-jxqxwVo	2020-07-11	1065	Fixx Ya Face Fridays!!! Compliance: Toby’s Deal with the Devil.	4684
7kBeut6r6HA	2020-07-11	3164	Hammer Time: Comfort Thy People	6345
0hduQ3IY-8U	2020-07-11	6588	THE BIBLE: BOOK OF OUR FATHERS: FOR THE WEAPONS OF OUR WARFARE ARE NOT CARNAL	10367
mbZ6THURnnk	2020-07-05	9876	Patient Saints Radio | July 05, 2020	15443
NE7b8B6seLo	2020-07-04	10798	Sabbath Noon Class: No Forgiveness For Judas Traitors	18320
03AkMhO8uq0	2020-07-04	7937	Sabbath Morning Class: Messengers Of The Nation	12163
MSHyHkDD2gY	2020-07-04	4646	IN THE CLASSROOM: A Mambas Mentality	7289
Hr0DaC7QA-Y	2020-07-04	7936	THE BIBLE: BOOK OF OUR FATHERS: DO BLACK LIVES REALLY MATTER? Part 4	12422
KHXg8AQ--TY	2020-06-28	9380	Patient Saints Radio | June 28, 2020	14368
Y591fHvxtho		6296	SABBATH NOON CLASS: Grace Is Treasured	
EsQ2j-UJXNU	2020-07-11	8689	SABBATH MORNING CLASS: Apollos Creed	11165
3e9juUt_UI0		12910	SABBATH EVENING CLASS: CHRISTIAN WHITE BLESSING OF SLAVERY	
